N,p,Lambda,Time,Energy,std_Time,std_Energy,log_time,avg_log_time
25,0.1,0,8.591,-0.6080258830163218,2.4669250089939903,0.07425524316691567,"[0.9030899869919435, 1.0, 0.9542425094393249, 1.0791812460476249, 0.8450980400142568, 0.7781512503836436, 0.47712125471966244, 0.9030899869919435, 0.9030899869919435, 1.0413926851582251, 0.8450980400142568, 1.0, 0.8450980400142568, 0.7781512503836436, 1.1139433523068367, 0.9030899869919435, 1.0791812460476249, 0.9542425094393249, 0.9542425094393249, 0.8450980400142568, 0.9030899869919435, 0.9030899869919435, 0.8450980400142568, 0.9542425094393249, 0.8450980400142568, 0.8450980400142568, 0.8450980400142568, 0.9542425094393249, 0.9542425094393249, 0.9542425094393249, 0.8450980400142568, 0.8450980400142568, 0.9030899869919435, 1.0, 0.6989700043360189, 1.0413926851582251, 0.8450980400142568, 0.7781512503836436, 1.1139433523068367, 0.6989700043360189, 0.8450980400142568, 0.7781512503836436, 0.6020599913279624, 0.6989700043360189, 1.0413926851582251, 0.9542425094393249, 0.7781512503836436, 1.0, 0.6020599913279624, 0.9542425094393249, 0.6989700043360189, 0.9542425094393249, 0.8450980400142568, 0.9542425094393249, 0.6989700043360189, 1.0791812460476249, 0.9542425094393249, 0.8450980400142568, 0.9542425094393249, 1.0, 0.9030899869919435, 0.9030899869919435, 1.0791812460476249, 1.0, 1.0, 0.6989700043360189, 0.9030899869919435, 0.9542425094393249, 0.6989700043360189, 0.9030899869919435, 0.6989700043360189, 0.8450980400142568, 0.9030899869919435, 1.1760912590556813, 1.0791812460476249, 1.0, 1.1139433523068367, 0.9542425094393249, 1.146128035678238, 0.9542425094393249, 1.0, 0.7781512503836436, 0.8450980400142568, 1.0, 0.9542425094393249, 0.9030899869919435, 0.9542425094393249, 1.1139433523068367, 1.0413926851582251, 1.0413926851582251, 0.9542425094393249, 0.8450980400142568, 0.8450980400142568, 1.0, 1.0413926851582251, 0.9542425094393249, 1.0791812460476249, 1.0, 0.8450980400142568, 1.0, 1.0413926851582251, 0.9542425094393249, 0.6020599913279624, 0.8450980400142568, 0.7781512503836436, 0.7781512503836436, 0.9542425094393249, 0.7781512503836436, 0.9030899869919435, 0.9542425094393249, 1.0, 1.146128035678238, 1.1760912590556813, 0.9030899869919435, 0.7781512503836436, 0.7781512503836436, 0.8450980400142568, 0.9030899869919435, 1.0791812460476249, 0.8450980400142568, 0.8450980400142568, 1.0, 0.47712125471966244, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0791812460476249, 1.0791812460476249, 1.0413926851582251, 0.9542425094393249, 0.9542425094393249, 0.6989700043360189, 0.8450980400142568, 0.9030899869919435, 0.9542425094393249, 0.9542425094393249, 0.9030899869919435, 0.9030899869919435, 1.0, 0.9542425094393249, 0.9030899869919435, 0.6989700043360189, 1.1139433523068367, 0.8450980400142568, 1.0, 0.9030899869919435, 1.0, 0.9542425094393249, 0.7781512503836436, 0.9030899869919435, 0.9030899869919435, 0.9542425094393249, 0.9030899869919435, 1.146128035678238, 1.1139433523068367, 0.9030899869919435, 0.9030899869919435, 0.8450980400142568, 0.8450980400142568, 0.9030899869919435, 0.7781512503836436, 0.9542425094393249, 0.9030899869919435, 1.0791812460476249, 1.0791812460476249, 0.8450980400142568, 1.1760912590556813, 0.8450980400142568, 1.0, 0.9542425094393249, 0.9542425094393249, 0.6989700043360189, 0.9030899869919435, 0.8450980400142568, 0.9030899869919435, 0.9030899869919435, 1.0413926851582251, 1.0413926851582251, 0.6020599913279624, 0.9542425094393249, 0.8450980400142568, 0.9542425094393249, 0.9542425094393249, 0.9542425094393249, 0.8450980400142568, 0.9030899869919435, 0.9030899869919435, 0.6989700043360189, 1.0791812460476249, 0.9542425094393249, 0.7781512503836436, 0.7781512503836436, 1.0413926851582251, 0.9030899869919435, 1.0, 1.0, 1.0413926851582251, 0.7781512503836436, 0.9030899869919435, 0.9542425094393249, 0.9542425094393249, 1.0413926851582251, 1.0, 0.9030899869919435, 0.7781512503836436, 0.7781512503836436, 0.9030899869919435, 1.0413926851582251, 1.0, 1.0413926851582251, 1.1760912590556813, 0.7781512503836436, 1.0, 0.7781512503836436, 1.0791812460476249, 1.0791812460476249, 0.9542425094393249, 0.9030899869919435, 0.8450980400142568, 0.9030899869919435, 1.1139433523068367, 1.0413926851582251, 0.8450980400142568, 1.0791812460476249, 0.6989700043360189, 1.0791812460476249, 0.7781512503836436, 0.9542425094393249, 0.6020599913279624, 1.0, 1.0, 0.8450980400142568, 0.6989700043360189, 0.7781512503836436, 1.0791812460476249, 0.9030899869919435, 0.9030899869919435, 0.7781512503836436, 1.0791812460476249, 0.6989700043360189, 1.1760912590556813, 0.6989700043360189, 1.0413926851582251, 1.0791812460476249, 1.0, 0.9030899869919435, 0.9030899869919435, 0.9542425094393249, 0.9542425094393249, 1.0, 0.9030899869919435, 0.9542425094393249, 1.0, 1.0413926851582251, 0.7781512503836436, 0.8450980400142568, 0.9030899869919435, 0.9542425094393249, 1.1139433523068367, 0.8450980400142568, 0.9030899869919435, 0.6989700043360189, 0.8450980400142568, 0.9542425094393249, 0.9030899869919435, 1.0, 0.6989700043360189, 0.7781512503836436, 1.0413926851582251, 1.0, 0.9542425094393249, 0.8450980400142568, 1.0413926851582251, 1.0791812460476249, 1.0413926851582251, 0.9542425094393249, 0.6020599913279624, 0.6989700043360189, 1.0, 0.7781512503836436, 1.0791812460476249, 1.0413926851582251, 0.9030899869919435, 0.9030899869919435, 1.0, 0.9542425094393249, 0.7781512503836436, 1.1139433523068367, 0.7781512503836436, 1.146128035678238, 0.47712125471966244, 1.0, 0.8450980400142568, 0.9030899869919435, 0.8450980400142568, 0.6989700043360189, 0.6989700043360189, 0.8450980400142568, 0.7781512503836436, 1.0, 1.1760912590556813, 1.0, 1.0, 1.0413926851582251, 0.9030899869919435, 1.0413926851582251, 0.7781512503836436, 0.9542425094393249, 0.8450980400142568, 0.9542425094393249, 1.0791812460476249, 0.7781512503836436, 1.0, 0.8450980400142568, 1.1760912590556813, 0.9542425094393249, 0.7781512503836436, 1.0, 0.9030899869919435, 1.0413926851582251, 0.9542425094393249, 1.146128035678238, 0.8450980400142568, 0.9030899869919435, 0.9542425094393249, 0.9542425094393249, 0.9542425094393249, 0.9030899869919435, 0.7781512503836436, 0.7781512503836436, 1.0, 1.0413926851582251, 0.8450980400142568, 0.9030899869919435, 0.9542425094393249, 0.6989700043360189, 1.0413926851582251, 0.8450980400142568, 1.0791812460476249, 1.0, 0.8450980400142568, 0.9542425094393249, 0.8450980400142568, 0.9542425094393249, 1.1139433523068367, 0.9030899869919435, 0.8450980400142568, 0.9542425094393249, 1.0, 0.6989700043360189, 0.9030899869919435, 0.47712125471966244, 0.8450980400142568, 1.0413926851582251, 0.8450980400142568, 1.0413926851582251, 1.0, 1.0, 0.9542425094393249, 0.7781512503836436, 0.9030899869919435, 0.9030899869919435, 0.9030899869919435, 1.146128035678238, 0.9542425094393249, 0.9030899869919435, 0.8450980400142568, 0.7781512503836436, 1.0, 0.7781512503836436, 0.6989700043360189, 0.8450980400142568, 0.3010299956639812, 1.0, 1.1139433523068367, 0.8450980400142568, 0.8450980400142568, 0.7781512503836436, 1.0413926851582251, 0.7781512503836436, 0.9542425094393249, 1.0, 0.7781512503836436, 0.9030899869919435, 1.0, 0.6989700043360189, 1.0413926851582251, 0.9030899869919435, 1.0791812460476249, 0.8450980400142568, 1.0, 1.0413926851582251, 1.146128035678238, 0.9542425094393249, 0.9030899869919435, 1.1139433523068367, 0.8450980400142568, 0.9030899869919435, 0.9542425094393249, 0.9030899869919435, 0.7781512503836436, 0.9542425094393249, 1.0, 0.9030899869919435, 0.8450980400142568, 0.6989700043360189, 0.9030899869919435, 0.6989700043360189, 0.7781512503836436, 0.9030899869919435, 0.9030899869919435, 0.8450980400142568, 1.0, 0.7781512503836436, 0.9030899869919435, 0.6989700043360189, 0.9542425094393249, 1.0, 0.9030899869919435, 0.6989700043360189, 0.8450980400142568, 0.9542425094393249, 0.9030899869919435, 0.7781512503836436, 0.9542425094393249, 0.9542425094393249, 0.9542425094393249, 1.146128035678238, 1.0, 0.9030899869919435, 1.0, 1.0, 0.9030899869919435, 0.8450980400142568, 0.9542425094393249, 0.9542425094393249, 0.7781512503836436, 0.9542425094393249, 0.6989700043360189, 1.0413926851582251, 0.9542425094393249, 1.0791812460476249, 0.9030899869919435, 0.9030899869919435, 1.1139433523068367, 0.8450980400142568, 1.0, 0.9030899869919435, 1.0413926851582251, 0.9542425094393249, 1.0413926851582251, 0.47712125471966244, 0.8450980400142568, 1.0791812460476249, 1.0, 0.9030899869919435, 1.0413926851582251, 0.8450980400142568, 1.146128035678238, 1.0791812460476249, 0.7781512503836436, 1.0, 0.8450980400142568, 1.0413926851582251, 1.1139433523068367, 0.9542425094393249, 0.9542425094393249, 0.6989700043360189, 0.9542425094393249, 0.6989700043360189, 0.9542425094393249, 0.8450980400142568, 0.8450980400142568, 1.0, 0.8450980400142568, 0.7781512503836436, 0.9030899869919435, 0.7781512503836436, 1.0, 0.9542425094393249, 0.9542425094393249, 0.6020599913279624, 1.0, 0.6989700043360189, 1.0, 0.8450980400142568, 0.8450980400142568, 1.0, 1.0413926851582251, 0.8450980400142568, 0.8450980400142568, 0.9030899869919435, 0.6020599913279624, 1.0413926851582251, 1.146128035678238, 0.7781512503836436, 0.9030899869919435, 1.0, 0.9542425094393249, 0.6989700043360189, 0.7781512503836436, 0.9542425094393249, 0.9542425094393249, 1.0, 0.6020599913279624, 0.6020599913279624, 0.9542425094393249, 0.8450980400142568, 0.9030899869919435, 0.9542425094393249, 0.7781512503836436, 1.0791812460476249, 1.0791812460476249, 1.1760912590556813, 1.0, 0.6989700043360189, 1.0413926851582251, 0.7781512503836436, 0.9030899869919435, 0.7781512503836436, 1.0, 1.0791812460476249, 1.0, 1.1139433523068367, 1.1139433523068367, 0.9542425094393249, 1.0, 0.9542425094393249, 0.7781512503836436, 0.6989700043360189, 0.8450980400142568, 1.0413926851582251, 1.0413926851582251, 1.0413926851582251, 1.0413926851582251, 1.0413926851582251, 0.7781512503836436, 0.6989700043360189, 1.0791812460476249, 0.7781512503836436, 0.7781512503836436, 0.9030899869919435, 0.9030899869919435, 1.0791812460476249, 0.7781512503836436, 1.0413926851582251, 1.0, 0.8450980400142568, 0.8450980400142568, 1.0, 0.9542425094393249, 0.9542425094393249, 0.6020599913279624, 0.6020599913279624, 0.8450980400142568, 0.7781512503836436, 0.7781512503836436, 0.9030899869919435, 1.0413926851582251, 0.7781512503836436, 0.8450980400142568, 1.0, 0.9030899869919435, 1.0, 0.8450980400142568, 1.1760912590556813, 1.0, 1.0, 1.0791812460476249, 0.9030899869919435, 0.9030899869919435, 0.9542425094393249, 0.9542425094393249, 0.9030899869919435, 1.0791812460476249, 0.6989700043360189, 0.9030899869919435, 0.8450980400142568, 0.8450980400142568, 1.1139433523068367, 1.0791812460476249, 0.9542425094393249, 0.9542425094393249, 1.0, 1.0413926851582251, 0.8450980400142568, 0.9030899869919435, 0.9542425094393249, 0.9030899869919435, 0.9030899869919435, 0.6020599913279624, 1.0413926851582251, 0.9030899869919435, 0.9542425094393249, 0.9542425094393249, 1.0791812460476249, 0.8450980400142568, 1.0, 0.9030899869919435, 1.1139433523068367, 0.6989700043360189, 0.9542425094393249, 0.7781512503836436, 1.0, 0.9030899869919435, 1.0791812460476249, 0.6989700043360189, 0.8450980400142568, 0.9542425094393249, 0.7781512503836436, 0.9030899869919435, 0.7781512503836436, 0.9030899869919435, 1.0413926851582251, 0.7781512503836436, 1.2041199826559248, 0.8450980400142568, 0.7781512503836436, 0.9542425094393249, 1.0791812460476249, 0.9542425094393249, 0.9542425094393249, 1.0, 0.6989700043360189, 1.0, 0.7781512503836436, 0.9542425094393249, 0.7781512503836436, 1.146128035678238, 0.7781512503836436, 0.7781512503836436, 0.9030899869919435, 1.0791812460476249, 1.0, 0.9542425094393249, 0.9542425094393249, 0.9542425094393249, 0.9542425094393249, 0.9542425094393249, 1.0, 1.0413926851582251, 0.9542425094393249, 0.9030899869919435, 0.9030899869919435, 0.7781512503836436, 0.8450980400142568, 1.146128035678238, 0.9542425094393249, 1.0413926851582251, 1.0, 0.8450980400142568, 1.0413926851582251, 0.7781512503836436, 0.6989700043360189, 1.0413926851582251, 0.8450980400142568, 0.8450980400142568, 1.0413926851582251, 0.9542425094393249, 0.9030899869919435, 0.8450980400142568, 0.7781512503836436, 0.6989700043360189, 0.9542425094393249, 1.0413926851582251, 1.1139433523068367, 0.7781512503836436, 0.7781512503836436, 0.9030899869919435, 1.0, 0.6020599913279624, 1.0791812460476249, 0.6989700043360189, 0.6989700043360189, 0.9542425094393249, 1.0, 0.9030899869919435, 0.9542425094393249, 1.0, 0.9030899869919435, 0.9030899869919435, 1.0413926851582251, 0.9030899869919435, 0.8450980400142568, 0.7781512503836436, 0.6020599913279624, 0.8450980400142568, 0.6989700043360189, 0.8450980400142568, 0.9542425094393249, 1.0413926851582251, 0.7781512503836436, 1.0, 1.0791812460476249, 0.7781512503836436, 0.6020599913279624, 0.8450980400142568, 1.0413926851582251, 0.7781512503836436, 0.9030899869919435, 0.6020599913279624, 1.1139433523068367, 0.9030899869919435, 0.9542425094393249, 0.9030899869919435, 1.0413926851582251, 0.8450980400142568, 1.0413926851582251, 0.8450980400142568, 0.7781512503836436, 0.9030899869919435, 1.0791812460476249, 1.1139433523068367, 0.9542425094393249, 0.9030899869919435, 0.9030899869919435, 1.0413926851582251, 0.9030899869919435, 0.9542425094393249, 0.8450980400142568, 1.0413926851582251, 0.7781512503836436, 0.9030899869919435, 0.8450980400142568, 0.8450980400142568, 0.7781512503836436, 0.8450980400142568, 0.9030899869919435, 1.0791812460476249, 0.6989700043360189, 0.9542425094393249, 0.9030899869919435, 0.7781512503836436, 1.1760912590556813, 0.7781512503836436, 0.7781512503836436, 0.9030899869919435, 0.8450980400142568, 0.9030899869919435, 0.7781512503836436, 0.7781512503836436, 0.9542425094393249, 0.9030899869919435, 0.9542425094393249, 0.6020599913279624, 1.0, 1.2304489213782739, 1.1760912590556813, 1.0, 0.7781512503836436, 0.7781512503836436, 1.0, 1.0413926851582251, 0.9030899869919435, 0.8450980400142568, 1.0, 0.8450980400142568, 1.0, 0.8450980400142568, 1.1760912590556813, 1.0, 1.0413926851582251, 0.6989700043360189, 1.1139433523068367, 0.8450980400142568, 0.7781512503836436, 1.2041199826559248, 0.9542425094393249, 0.9542425094393249, 0.9542425094393249, 1.0, 0.8450980400142568, 1.0413926851582251, 0.9542425094393249, 0.9030899869919435, 0.9030899869919435, 1.1760912590556813, 0.9542425094393249, 1.1139433523068367, 1.0, 1.0791812460476249, 0.9542425094393249, 0.8450980400142568, 0.7781512503836436, 0.9030899869919435, 1.0413926851582251, 1.0791812460476249, 1.0, 0.9542425094393249, 0.7781512503836436, 0.9542425094393249, 0.9030899869919435, 1.1139433523068367, 1.0791812460476249, 0.6020599913279624, 1.0413926851582251, 0.6020599913279624, 0.9030899869919435, 0.7781512503836436, 0.6989700043360189, 1.1139433523068367, 0.9542425094393249, 0.7781512503836436, 1.1139433523068367, 0.9542425094393249, 0.9542425094393249, 1.0791812460476249, 1.0, 0.9030899869919435, 1.0413926851582251, 1.0413926851582251, 0.47712125471966244, 1.0791812460476249, 0.7781512503836436, 0.7781512503836436, 1.0413926851582251, 1.0413926851582251, 0.9030899869919435, 0.6020599913279624, 0.8450980400142568, 0.6989700043360189, 1.0791812460476249, 1.0413926851582251, 1.0791812460476249, 0.9030899869919435, 0.9542425094393249, 0.9542425094393249, 0.9542425094393249, 0.7781512503836436, 0.7781512503836436, 1.0, 0.9542425094393249, 0.8450980400142568, 0.8450980400142568, 0.7781512503836436, 0.7781512503836436, 0.47712125471966244, 1.0, 1.0, 0.9030899869919435, 0.6989700043360189, 1.0791812460476249, 0.9542425094393249, 0.9030899869919435, 0.8450980400142568, 0.8450980400142568, 0.9030899869919435, 0.8450980400142568, 1.1139433523068367, 1.0791812460476249, 0.9030899869919435, 0.7781512503836436, 0.8450980400142568, 1.0413926851582251, 0.6989700043360189, 0.9030899869919435, 0.9030899869919435, 0.7781512503836436, 1.0, 0.9030899869919435, 0.8450980400142568, 0.9542425094393249, 0.7781512503836436, 0.9542425094393249, 0.9542425094393249, 0.9030899869919435, 0.6989700043360189, 0.9030899869919435, 1.0791812460476249, 1.0, 1.0, 0.7781512503836436, 0.7781512503836436, 0.9542425094393249, 0.9542425094393249, 0.9542425094393249, 0.9030899869919435, 1.1760912590556813, 1.146128035678238, 0.8450980400142568, 0.8450980400142568, 0.9542425094393249, 1.0413926851582251, 0.9030899869919435, 0.6989700043360189, 0.9542425094393249, 1.1139433523068367, 0.9542425094393249, 1.1139433523068367, 1.0791812460476249, 1.0413926851582251, 1.1139433523068367, 1.1760912590556813, 0.9542425094393249, 1.0413926851582251, 0.9542425094393249, 0.6020599913279624, 0.9542425094393249, 0.6020599913279624, 1.0, 0.9542425094393249, 0.9030899869919435, 1.0413926851582251, 1.0791812460476249, 0.7781512503836436, 0.8450980400142568, 0.9030899869919435, 0.9030899869919435, 0.8450980400142568, 0.47712125471966244, 0.9030899869919435, 0.8450980400142568, 1.0, 0.7781512503836436, 0.9030899869919435, 1.0, 0.9030899869919435, 1.0, 0.9542425094393249, 1.1139433523068367, 0.8450980400142568, 1.0, 1.0, 1.0, 0.9030899869919435, 0.6989700043360189, 0.6989700043360189, 1.0413926851582251, 0.6989700043360189, 0.8450980400142568, 0.9030899869919435, 1.0791812460476249, 1.0, 0.8450980400142568, 0.9030899869919435, 0.7781512503836436, 0.7781512503836436, 0.9542425094393249, 0.9542425094393249, 0.8450980400142568, 1.0413926851582251, 0.8450980400142568, 0.8450980400142568, 0.7781512503836436, 1.0, 0.9542425094393249, 1.0, 0.9030899869919435, 0.6020599913279624, 0.6020599913279624, 0.8450980400142568, 0.7781512503836436, 1.1139433523068367, 1.0413926851582251, 0.9030899869919435, 0.7781512503836436, 0.8450980400142568, 0.8450980400142568, 0.9030899869919435, 1.0413926851582251, 0.9030899869919435, 0.9542425094393249, 1.1139433523068367, 1.0413926851582251, 0.6020599913279624, 0.9030899869919435, 1.0413926851582251, 0.9542425094393249, 0.8450980400142568, 0.9030899869919435, 1.0413926851582251, 1.0, 0.8450980400142568, 1.0413926851582251, 0.8450980400142568, 0.9030899869919435, 0.9030899869919435, 0.9542425094393249, 0.6989700043360189, 1.1760912590556813, 0.6020599913279624, 1.0, 1.0791812460476249, 0.9542425094393249, 1.0413926851582251, 0.9542425094393249, 0.9542425094393249, 0.8450980400142568, 0.8450980400142568, 1.0791812460476249, 0.9030899869919435, 1.0413926851582251, 1.0, 0.7781512503836436, 0.9542425094393249, 0.7781512503836436, 0.9030899869919435, 0.9542425094393249]",0.9149556301363875
