N,Lambda,s,Time,Energy,std_Time,std_Energy,log_time,avg_log_time
25,-1,0.0,25.838,-0.5964480000000001,8.201692264404949,0.08122378528485362,"[1.4471580313422192, 1.3222192947339193, 1.414973347970818, 1.380211241711606, 1.5440680443502757, 1.380211241711606, 1.4313637641589874, 1.3424226808222062, 1.3424226808222062, 1.568201724066995, 1.4913616938342726, 1.462397997898956, 1.3424226808222062, 1.5185139398778875, 1.4771212547196624, 1.462397997898956, 1.5185139398778875, 1.3979400086720377, 1.4471580313422192, 1.1760912590556813, 1.414973347970818, 1.3617278360175928, 1.3222192947339193, 1.4771212547196624, 1.3424226808222062, 1.4313637641589874, 1.4313637641589874, 1.4313637641589874, 1.5440680443502757, 1.146128035678238, 1.4771212547196624, 1.0413926851582251, 1.568201724066995, 1.4313637641589874, 1.4313637641589874, 1.505149978319906, 1.146128035678238, 1.3979400086720377, 1.255272505103306, 1.5185139398778875, 1.3979400086720377, 1.5185139398778875, 1.5440680443502757, 1.3979400086720377, 1.380211241711606, 1.255272505103306, 1.6232492903979006, 1.4471580313422192, 1.5185139398778875, 1.4771212547196624, 1.4771212547196624, 1.4771212547196624, 1.3010299956639813, 1.2787536009528289, 1.6334684555795864, 1.3010299956639813, 1.6127838567197355, 1.255272505103306, 1.3222192947339193, 1.5314789170422551, 1.380211241711606, 1.5314789170422551, 1.6127838567197355, 1.0791812460476249, 1.6720978579357175, 1.0413926851582251, 1.462397997898956, 1.4313637641589874, 1.5314789170422551, 1.255272505103306, 1.2787536009528289, 1.3010299956639813, 1.4471580313422192, 1.3222192947339193, 1.2787536009528289, 1.414973347970818, 1.2041199826559248, 1.3010299956639813, 1.4771212547196624, 1.1760912590556813, 1.4913616938342726, 1.255272505103306, 1.3222192947339193, 1.3222192947339193, 1.4771212547196624, 1.6127838567197355, 1.5563025007672873, 1.3617278360175928, 1.3617278360175928, 1.4913616938342726, 1.1760912590556813, 1.380211241711606, 1.3424226808222062, 1.2304489213782739, 1.1760912590556813, 1.3222192947339193, 1.3424226808222062, 1.3424226808222062, 1.2304489213782739, 1.568201724066995, 1.3617278360175928, 1.255272505103306, 1.2041199826559248, 1.414973347970818, 1.4771212547196624, 1.4771212547196624, 1.380211241711606, 1.2304489213782739, 1.255272505103306, 1.462397997898956, 1.5440680443502757, 1.5314789170422551, 1.255272505103306, 1.3424226808222062, 1.1139433523068367, 1.4913616938342726, 1.2304489213782739, 1.4913616938342726, 1.3617278360175928, 1.4471580313422192, 1.3617278360175928, 1.414973347970818, 1.505149978319906, 1.0791812460476249, 1.5797835966168101, 1.505149978319906, 1.2787536009528289, 0.7781512503836436, 1.5185139398778875, 1.3222192947339193, 1.5185139398778875, 1.505149978319906, 0.8450980400142568, 1.4471580313422192, 1.4771212547196624, 1.505149978319906, 1.5440680443502757, 1.3424226808222062, 1.4913616938342726, 1.3617278360175928, 1.4913616938342726, 1.380211241711606, 1.5440680443502757, 1.380211241711606, 1.462397997898956, 1.1139433523068367, 1.3617278360175928, 1.3222192947339193, 1.1760912590556813, 1.505149978319906, 1.3979400086720377, 1.3617278360175928, 1.505149978319906, 1.0791812460476249, 1.3424226808222062, 1.4771212547196624, 1.3010299956639813, 1.3979400086720377, 1.3617278360175928, 1.3222192947339193, 1.462397997898956, 1.1760912590556813, 1.3979400086720377, 1.3617278360175928, 1.3979400086720377, 1.462397997898956, 1.0413926851582251, 1.4313637641589874, 1.146128035678238, 1.3222192947339193, 1.1139433523068367, 1.0, 1.5314789170422551, 1.4313637641589874, 1.3979400086720377, 1.0413926851582251, 1.4471580313422192, 1.6532125137753437, 1.5797835966168101, 1.462397997898956, 1.3617278360175928, 1.3222192947339193, 1.3617278360175928, 1.5185139398778875, 0.9542425094393249, 1.3010299956639813, 1.4471580313422192, 1.255272505103306, 1.380211241711606, 1.462397997898956, 1.4313637641589874, 1.3617278360175928, 1.3424226808222062, 1.568201724066995, 1.5314789170422551, 1.255272505103306, 1.4471580313422192, 1.255272505103306, 1.3010299956639813, 1.4771212547196624, 1.3617278360175928, 1.2787536009528289, 1.4471580313422192, 1.4913616938342726, 1.4771212547196624, 1.3424226808222062, 1.2304489213782739, 1.2304489213782739, 0.9542425094393249, 1.3424226808222062, 1.462397997898956, 1.380211241711606, 1.6127838567197355, 1.568201724066995, 1.3424226808222062, 1.3424226808222062, 0.7781512503836436, 1.4913616938342726, 1.380211241711606, 1.2304489213782739, 1.4313637641589874, 1.4771212547196624, 1.6532125137753437, 1.5314789170422551, 1.3222192947339193, 1.4913616938342726, 1.4313637641589874, 1.4913616938342726, 1.505149978319906, 1.5185139398778875, 1.568201724066995, 1.5440680443502757, 0.9542425094393249, 1.2041199826559248, 1.4471580313422192, 1.3617278360175928, 1.3222192947339193, 1.3979400086720377, 1.255272505103306, 1.1139433523068367, 1.591064607026499, 1.3010299956639813, 1.380211241711606, 1.2041199826559248, 1.1760912590556813, 1.414973347970818, 1.2787536009528289, 1.380211241711606, 1.4313637641589874, 1.5797835966168101, 1.6334684555795864, 1.414973347970818, 1.2041199826559248, 1.3010299956639813, 1.3010299956639813, 0.9542425094393249, 1.3010299956639813, 1.568201724066995, 1.4771212547196624, 1.1760912590556813, 1.146128035678238, 1.568201724066995, 1.5314789170422551, 1.255272505103306, 1.591064607026499, 1.4913616938342726, 1.2041199826559248, 1.3222192947339193, 1.414973347970818, 1.4771212547196624, 1.2041199826559248, 1.380211241711606, 1.3979400086720377, 1.505149978319906, 1.591064607026499, 1.380211241711606, 1.4313637641589874, 1.2041199826559248, 1.568201724066995, 1.2041199826559248, 1.3222192947339193, 1.2041199826559248, 1.505149978319906, 1.5440680443502757, 1.4771212547196624, 1.5185139398778875, 1.2041199826559248, 1.414973347970818, 1.1139433523068367, 1.4471580313422192, 1.4471580313422192, 1.3424226808222062, 1.6532125137753437, 1.3424226808222062, 1.4771212547196624, 1.568201724066995, 1.5797835966168101, 1.462397997898956, 1.255272505103306, 1.3617278360175928, 1.6020599913279623, 1.380211241711606, 1.5314789170422551, 1.4913616938342726, 1.462397997898956, 1.380211241711606, 1.462397997898956, 1.414973347970818, 1.5314789170422551, 1.6434526764861874, 1.4771212547196624, 1.2787536009528289, 1.1760912590556813, 1.0, 1.3979400086720377, 1.3424226808222062, 1.462397997898956, 1.255272505103306, 0.9030899869919435, 1.5314789170422551, 1.255272505103306, 1.0791812460476249, 1.380211241711606, 1.3617278360175928, 1.3979400086720377, 1.255272505103306, 1.5185139398778875, 1.724275869600789, 1.3617278360175928, 1.3424226808222062, 1.1139433523068367, 1.462397997898956, 1.2304489213782739, 1.5563025007672873, 1.5185139398778875, 1.255272505103306, 1.4913616938342726, 1.4771212547196624, 1.568201724066995, 1.380211241711606, 1.3010299956639813, 1.5797835966168101, 1.1139433523068367, 1.505149978319906, 1.2304489213782739, 1.4913616938342726, 1.505149978319906, 1.414973347970818, 1.3617278360175928, 1.255272505103306, 1.3979400086720377, 1.2787536009528289, 1.3979400086720377, 1.4471580313422192, 1.255272505103306, 1.0791812460476249, 1.462397997898956, 1.2787536009528289, 1.3222192947339193, 1.5440680443502757, 1.3979400086720377, 1.2041199826559248, 1.5185139398778875, 1.5563025007672873, 1.2787536009528289, 1.462397997898956, 1.2787536009528289, 1.505149978319906, 1.3010299956639813, 1.5314789170422551, 1.1139433523068367, 1.414973347970818, 1.2304489213782739, 1.462397997898956, 1.5314789170422551, 1.5314789170422551, 1.2304489213782739, 1.6334684555795864, 1.4471580313422192, 1.5185139398778875, 1.3222192947339193, 1.5185139398778875, 1.2041199826559248, 1.3424226808222062, 1.4913616938342726, 1.5797835966168101, 1.0, 1.4913616938342726, 1.6532125137753437, 1.4771212547196624, 1.2041199826559248, 1.255272505103306, 1.4313637641589874, 1.3424226808222062, 1.5314789170422551, 1.462397997898956, 1.4913616938342726, 1.146128035678238, 1.462397997898956, 1.6334684555795864, 1.3617278360175928, 1.5314789170422551, 1.3424226808222062, 1.1139433523068367, 1.380211241711606, 1.414973347970818, 1.4471580313422192, 1.414973347970818, 1.0, 1.4313637641589874, 1.3010299956639813, 0.9542425094393249, 1.380211241711606, 1.4913616938342726, 1.3424226808222062, 1.4313637641589874, 1.4471580313422192, 1.3979400086720377, 1.5185139398778875, 1.3979400086720377, 1.6020599913279623, 1.6334684555795864, 1.6532125137753437, 1.380211241711606, 1.1139433523068367, 1.2304489213782739, 1.4313637641589874, 1.4771212547196624, 1.3010299956639813, 1.6020599913279623, 1.462397997898956, 1.0, 1.2304489213782739, 1.380211241711606, 1.3424226808222062, 1.4771212547196624, 1.3010299956639813, 1.146128035678238, 1.1760912590556813, 1.2787536009528289, 1.5440680443502757, 1.3617278360175928, 1.4313637641589874, 1.568201724066995, 1.568201724066995, 1.5314789170422551, 1.0, 1.3617278360175928, 1.505149978319906, 1.3010299956639813, 1.5314789170422551, 1.0413926851582251, 1.3424226808222062, 1.591064607026499, 1.3424226808222062, 1.2304489213782739, 1.5314789170422551, 1.462397997898956, 1.380211241711606, 1.380211241711606, 1.2787536009528289, 1.4471580313422192, 1.5797835966168101, 1.5185139398778875, 1.505149978319906, 1.2304489213782739, 1.5797835966168101, 1.3222192947339193, 1.4313637641589874, 1.3617278360175928, 1.3979400086720377, 1.1760912590556813, 1.4471580313422192, 1.3010299956639813, 1.5314789170422551, 1.0, 1.1760912590556813, 1.1760912590556813, 1.255272505103306, 1.3010299956639813, 1.3010299956639813, 1.2041199826559248, 1.5314789170422551, 1.462397997898956, 1.414973347970818, 1.1139433523068367, 1.5314789170422551, 1.505149978319906, 1.4471580313422192, 1.146128035678238, 1.414973347970818, 1.380211241711606, 1.3424226808222062, 1.5797835966168101, 1.4771212547196624, 1.4471580313422192, 1.3617278360175928, 1.5185139398778875, 1.4313637641589874, 1.2787536009528289, 1.3010299956639813, 0.9030899869919435, 1.4771212547196624, 1.2787536009528289, 1.591064607026499, 0.47712125471966244, 1.3222192947339193, 1.591064607026499, 1.1139433523068367, 1.2041199826559248, 1.568201724066995, 1.5440680443502757, 1.591064607026499, 1.3979400086720377, 1.3979400086720377, 1.4471580313422192, 1.5797835966168101, 1.2304489213782739, 1.5440680443502757, 1.414973347970818, 1.4313637641589874, 1.2787536009528289, 1.3010299956639813, 1.3979400086720377, 1.3222192947339193, 1.568201724066995, 1.505149978319906, 1.6020599913279623, 1.3617278360175928, 1.2787536009528289, 1.2304489213782739, 1.5185139398778875, 1.4771212547196624, 1.568201724066995, 1.4771212547196624, 1.380211241711606, 1.4913616938342726, 1.5797835966168101, 1.4771212547196624, 1.4313637641589874, 1.505149978319906, 1.380211241711606, 1.3617278360175928, 1.591064607026499, 1.3979400086720377, 1.7160033436347992, 1.0, 1.146128035678238, 1.3424226808222062, 1.3222192947339193, 1.146128035678238, 1.4313637641589874, 1.5440680443502757, 1.591064607026499, 1.3617278360175928, 1.4313637641589874, 1.2041199826559248, 1.4771212547196624, 1.1760912590556813, 1.3222192947339193, 1.4913616938342726, 1.5185139398778875, 1.414973347970818, 1.6232492903979006, 1.414973347970818, 1.146128035678238, 1.2787536009528289, 1.0791812460476249, 1.4913616938342726, 1.462397997898956, 1.3222192947339193, 1.414973347970818, 1.4313637641589874, 1.3010299956639813, 1.462397997898956, 1.462397997898956, 1.5314789170422551, 1.4471580313422192, 1.4313637641589874, 1.2041199826559248, 1.6720978579357175, 1.4771212547196624, 1.380211241711606, 1.380211241711606, 1.4471580313422192, 1.5185139398778875, 1.6434526764861874, 1.3222192947339193, 1.4313637641589874, 1.5185139398778875, 0.8450980400142568, 1.568201724066995, 1.3424226808222062, 1.6720978579357175, 1.2304489213782739, 1.3979400086720377, 1.3222192947339193, 0.8450980400142568, 1.3222192947339193, 1.4771212547196624, 1.5314789170422551, 1.2787536009528289, 1.5440680443502757, 1.4913616938342726, 1.3010299956639813, 1.255272505103306, 1.0413926851582251, 1.6020599913279623, 1.380211241711606, 1.414973347970818, 1.505149978319906, 1.146128035678238, 1.3010299956639813, 1.3617278360175928, 1.5797835966168101, 1.4313637641589874, 1.5314789170422551, 1.4913616938342726, 1.2787536009528289, 1.255272505103306, 1.505149978319906, 1.4313637641589874, 1.2041199826559248, 1.3979400086720377, 1.380211241711606, 1.380211241711606, 1.4313637641589874, 1.3979400086720377, 1.380211241711606, 1.3010299956639813, 1.3979400086720377, 1.2304489213782739, 1.4771212547196624, 1.4313637641589874, 1.3222192947339193, 1.6020599913279623, 1.5440680443502757, 1.414973347970818, 1.6720978579357175, 1.3979400086720377, 1.505149978319906, 1.380211241711606, 1.4771212547196624, 1.3222192947339193, 1.380211241711606, 1.380211241711606, 1.3424226808222062, 1.3617278360175928, 1.5185139398778875, 1.4771212547196624, 1.3222192947339193, 1.5797835966168101, 1.4913616938342726, 1.4913616938342726, 1.2041199826559248, 0.8450980400142568, 1.4771212547196624, 1.4913616938342726, 1.3617278360175928, 1.414973347970818, 1.380211241711606, 1.3979400086720377, 1.414973347970818, 1.3424226808222062, 1.3424226808222062, 1.3979400086720377, 1.2787536009528289, 1.4471580313422192, 1.0791812460476249, 1.5563025007672873, 1.5563025007672873, 1.5440680443502757, 1.414973347970818, 1.380211241711606, 1.3979400086720377, 1.4771212547196624, 1.414973347970818, 1.5314789170422551, 0.9542425094393249, 1.662757831681574, 1.2304489213782739, 1.591064607026499, 1.2041199826559248, 1.414973347970818, 1.462397997898956, 1.3010299956639813, 1.3617278360175928, 1.414973347970818, 1.3617278360175928, 1.5185139398778875, 1.414973347970818, 1.3979400086720377, 0.9030899869919435, 1.3424226808222062, 1.4771212547196624, 1.4313637641589874, 1.380211241711606, 1.3979400086720377, 1.2304489213782739, 1.462397997898956, 1.6434526764861874, 1.5797835966168101, 1.3222192947339193, 1.3617278360175928, 1.0791812460476249, 1.5563025007672873, 1.0791812460476249, 1.4313637641589874, 1.4913616938342726, 1.5440680443502757, 1.3222192947339193, 1.3979400086720377, 1.1760912590556813, 1.414973347970818, 1.3617278360175928, 1.4771212547196624, 1.568201724066995, 1.4913616938342726, 1.2041199826559248, 1.505149978319906, 1.462397997898956, 1.414973347970818, 1.5185139398778875, 1.5797835966168101, 1.0413926851582251, 1.3617278360175928, 1.2304489213782739, 1.5314789170422551, 1.5563025007672873, 1.462397997898956, 1.3979400086720377, 1.5563025007672873, 1.5314789170422551, 1.5440680443502757, 1.3979400086720377, 1.255272505103306, 1.3424226808222062, 1.4913616938342726, 1.462397997898956, 1.3010299956639813, 1.5185139398778875, 1.4313637641589874, 1.2304489213782739, 1.3617278360175928, 1.4471580313422192, 1.5440680443502757, 1.4913616938342726, 1.4313637641589874, 1.5314789170422551, 1.2304489213782739, 1.3222192947339193, 1.462397997898956, 1.146128035678238, 1.2304489213782739, 1.414973347970818, 1.5440680443502757, 1.1139433523068367, 1.3010299956639813, 1.5440680443502757, 1.5185139398778875, 1.3617278360175928, 1.3617278360175928, 1.4913616938342726, 1.4771212547196624, 1.4771212547196624, 1.462397997898956, 1.4313637641589874, 1.4313637641589874, 1.5185139398778875, 0.6989700043360189, 1.1760912590556813, 1.3010299956639813, 1.380211241711606, 1.4771212547196624, 1.380211241711606, 1.3617278360175928, 1.255272505103306, 1.6127838567197355, 1.2041199826559248, 1.2304489213782739, 1.4471580313422192, 1.462397997898956, 1.2041199826559248, 1.255272505103306, 1.4913616938342726, 1.4313637641589874, 1.2041199826559248, 1.5440680443502757, 1.6020599913279623, 1.4471580313422192, 1.505149978319906, 1.4471580313422192, 0.9030899869919435, 1.4313637641589874, 1.6434526764861874, 1.3979400086720377, 1.5440680443502757, 1.2304489213782739, 1.1139433523068367, 1.591064607026499, 1.3979400086720377, 1.3979400086720377, 1.6127838567197355, 1.4471580313422192, 1.380211241711606, 1.462397997898956, 1.462397997898956, 1.4313637641589874, 1.4471580313422192, 1.146128035678238, 1.2304489213782739, 1.1760912590556813, 1.591064607026499, 1.0791812460476249, 1.4913616938342726, 1.4913616938342726, 1.5185139398778875, 1.462397997898956, 1.3010299956639813, 0.6989700043360189, 1.505149978319906, 1.380211241711606, 1.5440680443502757, 1.591064607026499, 1.414973347970818, 1.414973347970818, 1.6334684555795864, 1.6532125137753437, 1.568201724066995, 1.462397997898956, 1.1760912590556813, 1.3010299956639813, 1.4313637641589874, 1.3424226808222062, 1.380211241711606, 1.4471580313422192, 1.414973347970818, 1.4471580313422192, 1.4771212547196624, 1.591064607026499, 1.3010299956639813, 1.3617278360175928, 1.3424226808222062, 1.4313637641589874, 1.568201724066995, 1.3010299956639813, 1.380211241711606, 1.505149978319906, 1.4771212547196624, 1.462397997898956, 1.4313637641589874, 1.5563025007672873, 1.505149978319906, 1.591064607026499, 1.462397997898956, 1.414973347970818, 1.4913616938342726, 1.5440680443502757, 1.462397997898956, 1.3222192947339193, 1.6434526764861874, 1.2787536009528289, 1.255272505103306, 1.255272505103306, 1.5185139398778875, 1.462397997898956, 1.6020599913279623, 1.4771212547196624, 1.2041199826559248, 1.462397997898956, 1.3010299956639813, 1.5563025007672873, 1.3222192947339193, 1.1760912590556813, 1.146128035678238, 1.4913616938342726, 1.4771212547196624, 1.5185139398778875, 1.2304489213782739, 1.2787536009528289, 1.5314789170422551, 1.4771212547196624, 1.5185139398778875, 1.380211241711606, 1.5440680443502757, 1.662757831681574, 1.6232492903979006, 1.5797835966168101, 1.462397997898956, 1.3979400086720377, 1.3979400086720377, 1.462397997898956, 1.462397997898956, 1.3617278360175928, 1.462397997898956, 1.3617278360175928, 1.3424226808222062, 1.4313637641589874, 1.3979400086720377, 1.5797835966168101, 1.2787536009528289, 0.9542425094393249, 1.462397997898956, 1.4471580313422192, 1.2787536009528289, 1.462397997898956, 1.414973347970818, 1.462397997898956, 1.3424226808222062, 1.3979400086720377, 1.0413926851582251, 1.4913616938342726, 1.6127838567197355, 1.380211241711606, 1.255272505103306, 1.4771212547196624, 1.3617278360175928, 1.5440680443502757, 1.5563025007672873, 1.380211241711606, 1.0413926851582251, 1.380211241711606, 1.3979400086720377, 1.3979400086720377, 1.5185139398778875, 1.414973347970818, 1.5314789170422551, 1.4313637641589874, 1.3424226808222062, 1.5314789170422551, 1.5185139398778875, 1.1760912590556813, 1.0, 1.568201724066995, 1.4471580313422192, 1.5563025007672873, 1.5185139398778875, 1.2304489213782739, 1.380211241711606, 1.2041199826559248, 1.568201724066995, 1.4313637641589874, 1.5185139398778875, 1.2304489213782739, 1.4471580313422192, 1.6532125137753437, 1.462397997898956, 1.3222192947339193, 1.505149978319906, 0.9542425094393249, 1.5440680443502757, 1.3424226808222062, 1.6127838567197355, 0.6020599913279624, 1.3617278360175928, 1.3010299956639813, 1.5185139398778875, 1.505149978319906, 1.462397997898956, 1.3424226808222062, 1.2304489213782739, 1.462397997898956, 1.4913616938342726, 1.255272505103306, 1.5185139398778875, 1.462397997898956, 1.2041199826559248, 1.5314789170422551, 1.2041199826559248, 1.3010299956639813, 1.3010299956639813, 1.3010299956639813, 1.146128035678238, 1.414973347970818, 1.3222192947339193, 1.4471580313422192, 1.2304489213782739, 1.2041199826559248, 1.0413926851582251, 1.505149978319906, 1.462397997898956, 1.2787536009528289, 1.255272505103306, 1.3617278360175928, 1.505149978319906, 1.3424226808222062, 1.3222192947339193, 1.2787536009528289, 1.5563025007672873, 1.3222192947339193, 1.4471580313422192, 1.5314789170422551, 1.3424226808222062, 1.380211241711606, 1.4313637641589874, 1.1760912590556813, 1.6532125137753437, 1.380211241711606, 1.380211241711606, 1.255272505103306]",1.3864203184139523
