Group,N,Lambda,Time,Energy,std_Time,std_Energy,log_time,avg_log_time
0,25,-1,33.394,-0.5997012604389391,11.134305725998365,0.08033848671850759,"[1.6989700043360187, 1.462397997898956, 1.7323937598229686, 1.4913616938342726, 1.5563025007672873, 1.6532125137753437, 1.4771212547196624, 1.146128035678238, 1.414973347970818, 1.7160033436347992, 1.5314789170422551, 1.380211241711606, 1.8195439355418688, 1.6434526764861874, 1.5314789170422551, 1.6989700043360187, 1.3222192947339193, 1.3222192947339193, 1.5314789170422551, 1.4771212547196624, 1.255272505103306, 1.6232492903979006, 1.6989700043360187, 1.3979400086720377, 0.9542425094393249, 1.5797835966168101, 1.7075701760979363, 1.1760912590556813, 1.4913616938342726, 1.146128035678238, 1.5563025007672873, 1.6334684555795864, 1.414973347970818, 1.5563025007672873, 1.6532125137753437, 1.4471580313422192, 1.6532125137753437, 1.5314789170422551, 1.6434526764861874, 1.7708520116421442, 1.5440680443502757, 1.4913616938342726, 1.5185139398778875, 1.5314789170422551, 1.255272505103306, 1.4913616938342726, 1.3979400086720377, 1.2304489213782739, 1.3010299956639813, 1.6232492903979006, 1.4313637641589874, 1.6232492903979006, 1.4313637641589874, 1.5563025007672873, 1.5563025007672873, 1.3617278360175928, 1.414973347970818, 1.380211241711606, 1.1139433523068367, 1.5314789170422551, 1.7403626894942439, 1.380211241711606, 1.6127838567197355, 1.0413926851582251, 1.662757831681574, 1.462397997898956, 1.462397997898956, 1.3617278360175928, 1.505149978319906, 1.5440680443502757, 0.7781512503836436, 1.6532125137753437, 1.2041199826559248, 1.6232492903979006, 1.462397997898956, 1.7075701760979363, 1.4771212547196624, 1.6901960800285136, 1.5563025007672873, 1.3617278360175928, 1.6127838567197355, 1.6901960800285136, 1.3617278360175928, 1.6812412373755872, 1.3222192947339193, 1.2304489213782739, 1.5440680443502757, 1.505149978319906, 1.462397997898956, 1.255272505103306, 1.4313637641589874, 1.5185139398778875, 1.6232492903979006, 1.4913616938342726, 1.5797835966168101, 1.414973347970818, 1.255272505103306, 1.6334684555795864, 1.2041199826559248, 1.5563025007672873, 1.6532125137753437, 1.662757831681574, 1.6720978579357175, 1.2304489213782739, 1.568201724066995, 1.5314789170422551, 1.7075701760979363, 1.146128035678238, 1.7075701760979363, 1.414973347970818, 1.4913616938342726, 1.6232492903979006, 1.5797835966168101, 1.5563025007672873, 1.5185139398778875, 1.505149978319906, 1.3222192947339193, 1.4471580313422192, 1.3424226808222062, 1.4771212547196624, 1.6532125137753437, 1.8388490907372552, 1.414973347970818, 1.505149978319906, 1.7481880270062005, 1.3617278360175928, 0.9542425094393249, 1.505149978319906, 1.5440680443502757, 1.3979400086720377, 1.3617278360175928, 1.2787536009528289, 1.4471580313422192, 1.591064607026499, 1.6232492903979006, 1.414973347970818, 1.4313637641589874, 1.4313637641589874, 1.5563025007672873, 1.414973347970818, 1.3424226808222062, 1.568201724066995, 1.4771212547196624, 1.662757831681574, 1.146128035678238, 1.4471580313422192, 1.5185139398778875, 1.380211241711606, 1.462397997898956, 1.7075701760979363, 1.505149978319906, 1.462397997898956, 1.6434526764861874, 1.5797835966168101, 1.414973347970818, 1.0, 1.3222192947339193, 1.6901960800285136, 1.4471580313422192, 1.5563025007672873, 1.3424226808222062, 1.3617278360175928, 1.5185139398778875, 1.5440680443502757, 1.5185139398778875, 1.5563025007672873, 1.4771212547196624, 1.7634279935629373, 1.6020599913279623, 1.380211241711606, 1.6127838567197355, 1.3979400086720377, 1.3010299956639813, 1.414973347970818, 1.5797835966168101, 1.7323937598229686, 1.3222192947339193, 1.6020599913279623, 1.5314789170422551, 1.380211241711606, 1.591064607026499, 1.4913616938342726, 1.4313637641589874, 1.3010299956639813, 1.7075701760979363, 1.6901960800285136, 1.380211241711606, 1.146128035678238, 1.5563025007672873, 1.5185139398778875, 1.3979400086720377, 1.6020599913279623, 1.5563025007672873, 1.3222192947339193, 1.4313637641589874, 1.4771212547196624, 1.6127838567197355, 1.7403626894942439, 1.5797835966168101, 1.6720978579357175, 1.5563025007672873, 1.4471580313422192, 1.7708520116421442, 1.4913616938342726, 1.6020599913279623, 1.6020599913279623, 1.5185139398778875, 1.4471580313422192, 1.5185139398778875, 1.6434526764861874, 1.4471580313422192, 1.3617278360175928, 1.5185139398778875, 1.0791812460476249, 1.380211241711606, 1.4313637641589874, 1.6334684555795864, 1.5797835966168101, 1.591064607026499, 1.4313637641589874, 1.0413926851582251, 1.6334684555795864, 1.7323937598229686, 1.6127838567197355, 1.568201724066995, 1.6020599913279623, 1.6127838567197355, 1.4771212547196624, 1.2041199826559248, 1.4471580313422192, 1.5314789170422551, 1.3617278360175928, 1.5440680443502757, 1.4313637641589874, 1.5314789170422551, 1.3617278360175928, 1.6434526764861874, 1.4471580313422192, 1.6232492903979006, 1.3010299956639813, 1.3222192947339193, 1.2787536009528289, 1.4913616938342726, 1.4913616938342726, 1.6434526764861874, 1.462397997898956, 1.5563025007672873, 1.6720978579357175, 1.5440680443502757, 1.7634279935629373, 1.505149978319906, 1.0413926851582251, 1.7634279935629373, 1.5797835966168101, 1.7075701760979363, 1.6232492903979006, 1.2041199826559248, 1.7781512503836436, 1.255272505103306, 1.4313637641589874, 1.3010299956639813, 1.5563025007672873, 1.6020599913279623, 1.6720978579357175, 1.5563025007672873, 1.6334684555795864, 1.7160033436347992, 1.4771212547196624, 1.5314789170422551, 1.1760912590556813, 0.7781512503836436, 1.2787536009528289, 1.5185139398778875, 1.5797835966168101, 1.380211241711606, 1.5314789170422551, 1.6989700043360187, 1.6232492903979006, 1.5797835966168101, 1.3424226808222062, 1.255272505103306, 1.5314789170422551, 1.414973347970818, 1.7075701760979363, 1.5797835966168101, 1.5314789170422551, 1.4471580313422192, 1.4771212547196624, 1.5563025007672873, 1.5185139398778875, 1.3222192947339193, 1.3222192947339193, 1.806179973983887, 1.5440680443502757, 1.4471580313422192, 1.6989700043360187, 1.3424226808222062, 1.5563025007672873, 1.6127838567197355, 1.3010299956639813, 1.5563025007672873, 1.7323937598229686, 1.462397997898956, 1.591064607026499, 1.6127838567197355, 1.1760912590556813, 1.7075701760979363, 1.1139433523068367, 1.3424226808222062, 1.3010299956639813, 1.4771212547196624, 1.591064607026499, 1.6232492903979006, 1.4313637641589874, 1.6434526764861874, 1.6532125137753437, 1.414973347970818, 1.5440680443502757, 1.3617278360175928, 1.5185139398778875, 1.724275869600789, 1.4913616938342726, 1.4771212547196624, 1.3222192947339193, 1.6720978579357175, 1.5314789170422551, 1.6020599913279623, 1.2787536009528289, 1.505149978319906, 1.2787536009528289, 1.2041199826559248, 1.7075701760979363, 1.6127838567197355, 1.5440680443502757, 1.7323937598229686, 1.4471580313422192, 1.591064607026499, 1.6989700043360187, 1.591064607026499, 1.462397997898956, 1.4913616938342726, 1.3617278360175928, 1.5314789170422551, 1.2041199826559248, 1.6334684555795864, 1.5563025007672873, 1.3222192947339193, 1.6812412373755872, 1.5563025007672873, 1.4313637641589874, 1.4471580313422192, 1.568201724066995, 1.6127838567197355, 1.5185139398778875, 1.5440680443502757, 1.5440680443502757, 1.3979400086720377, 1.5314789170422551, 1.3424226808222062, 1.6127838567197355, 1.5563025007672873, 1.662757831681574, 1.6020599913279623, 1.4771212547196624, 1.1139433523068367, 1.3979400086720377, 1.3979400086720377, 1.6334684555795864, 1.6720978579357175, 1.2304489213782739, 1.414973347970818, 1.6989700043360187, 1.6532125137753437, 1.4313637641589874, 1.3979400086720377, 1.414973347970818, 1.6232492903979006, 1.4471580313422192, 1.3617278360175928, 1.5440680443502757, 1.4471580313422192, 1.724275869600789, 1.2787536009528289, 1.2041199826559248, 1.5563025007672873, 1.5563025007672873, 1.6020599913279623, 1.3617278360175928, 1.6232492903979006, 1.146128035678238, 1.462397997898956, 1.4471580313422192, 1.414973347970818, 1.462397997898956, 1.4771212547196624, 1.462397997898956, 1.7403626894942439, 1.3010299956639813, 1.414973347970818, 1.3617278360175928, 1.7781512503836436, 1.6127838567197355, 1.591064607026499, 1.146128035678238, 1.6127838567197355, 1.6127838567197355, 1.4471580313422192, 1.2304489213782739, 1.3979400086720377, 1.505149978319906, 1.4771212547196624, 1.6532125137753437, 1.5314789170422551, 1.6232492903979006, 1.3010299956639813, 1.7160033436347992, 1.380211241711606, 1.505149978319906, 1.6232492903979006, 1.4471580313422192, 1.505149978319906, 1.6020599913279623, 1.5563025007672873, 1.3979400086720377, 1.4913616938342726, 1.5185139398778875, 1.591064607026499, 1.591064607026499, 1.568201724066995, 1.6127838567197355, 1.505149978319906, 1.505149978319906, 1.6532125137753437, 1.3222192947339193, 1.2041199826559248, 1.4771212547196624, 1.5440680443502757, 1.3010299956639813, 1.3424226808222062, 1.3424226808222062, 1.5440680443502757, 1.7160033436347992, 1.5563025007672873, 1.3424226808222062, 1.5440680443502757, 1.6901960800285136, 1.1139433523068367, 1.380211241711606, 1.6989700043360187, 1.505149978319906, 1.6127838567197355, 1.5314789170422551, 1.6020599913279623, 1.6020599913279623, 1.2787536009528289, 1.568201724066995, 1.146128035678238, 1.662757831681574, 1.568201724066995, 1.462397997898956, 1.255272505103306, 1.6127838567197355, 1.414973347970818, 1.6020599913279623, 1.5797835966168101, 1.4913616938342726, 1.414973347970818, 1.5314789170422551, 1.6901960800285136, 1.591064607026499, 1.6532125137753437, 1.414973347970818, 1.380211241711606, 1.4313637641589874, 1.5563025007672873, 1.7075701760979363, 1.6232492903979006, 1.5314789170422551, 1.591064607026499, 1.591064607026499, 1.146128035678238, 1.6720978579357175, 1.724275869600789, 1.5314789170422551, 1.5185139398778875, 1.662757831681574, 1.5314789170422551, 1.414973347970818, 1.7558748556724915, 1.4313637641589874, 1.591064607026499, 1.4771212547196624, 1.3424226808222062, 1.505149978319906, 1.4771212547196624, 1.568201724066995, 1.3979400086720377, 1.6901960800285136, 1.4313637641589874, 1.4771212547196624, 1.591064607026499, 1.3222192947339193, 1.7160033436347992, 1.414973347970818, 0.9030899869919435, 1.505149978319906, 1.3979400086720377, 1.4771212547196624, 1.724275869600789, 1.462397997898956, 0.6020599913279624, 1.3424226808222062, 1.4471580313422192, 1.662757831681574, 1.6334684555795864, 1.8573324964312685, 1.5185139398778875, 1.3617278360175928, 1.7481880270062005, 1.7075701760979363, 1.6127838567197355, 1.3010299956639813, 1.591064607026499, 1.5797835966168101, 1.3617278360175928, 1.7075701760979363, 1.6532125137753437, 1.5314789170422551, 1.591064607026499, 1.255272505103306, 1.4313637641589874, 1.462397997898956, 1.505149978319906, 1.414973347970818, 1.4913616938342726, 1.4771212547196624, 1.3979400086720377, 1.7075701760979363, 1.380211241711606, 1.5440680443502757, 1.4471580313422192, 1.505149978319906, 1.4913616938342726, 1.6334684555795864, 1.3979400086720377, 1.5797835966168101, 1.8388490907372552, 1.6020599913279623, 1.6334684555795864, 1.8129133566428555, 1.146128035678238, 1.6127838567197355, 1.5563025007672873, 1.3979400086720377, 1.3617278360175928, 1.2041199826559248, 1.6720978579357175, 1.2787536009528289, 1.6334684555795864, 1.4471580313422192, 1.7558748556724915, 1.5797835966168101, 1.3617278360175928, 1.5314789170422551, 1.4771212547196624, 1.4313637641589874, 1.5314789170422551, 1.6020599913279623, 1.7323937598229686, 1.5440680443502757, 1.146128035678238, 1.568201724066995, 1.5440680443502757, 1.414973347970818, 1.6812412373755872, 1.3979400086720377, 1.6720978579357175, 1.255272505103306, 1.6232492903979006, 1.2041199826559248, 1.5185139398778875, 1.5797835966168101, 1.7160033436347992, 1.414973347970818, 1.462397997898956, 1.6720978579357175, 1.5314789170422551, 1.414973347970818, 1.4771212547196624, 1.6434526764861874, 1.6127838567197355, 1.462397997898956, 1.591064607026499, 1.505149978319906, 0.9542425094393249, 1.2787536009528289, 1.3617278360175928, 1.3010299956639813, 1.591064607026499, 1.3010299956639813, 1.6812412373755872, 1.7075701760979363, 1.462397997898956, 1.662757831681574, 1.6720978579357175, 1.6232492903979006, 1.5185139398778875, 1.6127838567197355, 1.6812412373755872, 1.2041199826559248, 1.414973347970818, 1.568201724066995, 1.3010299956639813, 1.5563025007672873, 1.3010299956639813, 1.6434526764861874, 1.591064607026499, 1.6232492903979006, 1.568201724066995, 1.5314789170422551, 1.0791812460476249, 1.462397997898956, 1.414973347970818, 1.5440680443502757, 1.3424226808222062, 1.462397997898956, 1.5563025007672873, 1.6901960800285136, 1.7403626894942439, 1.3617278360175928, 1.462397997898956, 1.6334684555795864, 1.5440680443502757, 1.6989700043360187, 1.7323937598229686, 1.7634279935629373, 1.568201724066995, 1.5185139398778875, 1.146128035678238, 1.3424226808222062, 1.4313637641589874, 1.6720978579357175, 1.7075701760979363, 1.5797835966168101, 1.3424226808222062, 1.4913616938342726, 1.5440680443502757, 1.3010299956639813, 1.5797835966168101, 1.7403626894942439, 1.4471580313422192, 1.4471580313422192, 1.6532125137753437, 1.6434526764861874, 1.5440680443502757, 1.462397997898956, 1.380211241711606, 1.6720978579357175, 1.3424226808222062, 1.414973347970818, 1.3617278360175928, 1.6434526764861874, 1.3010299956639813, 1.3010299956639813, 1.0413926851582251, 1.591064607026499, 1.4913616938342726, 1.7558748556724915, 1.6020599913279623, 1.5185139398778875, 1.2041199826559248, 1.7481880270062005, 1.4471580313422192, 1.6901960800285136, 1.3617278360175928, 1.6334684555795864, 1.2787536009528289, 1.462397997898956, 1.4771212547196624, 1.3424226808222062, 1.255272505103306, 1.5185139398778875, 1.4471580313422192, 1.5185139398778875, 1.6020599913279623, 1.4771212547196624, 1.5440680443502757, 1.4913616938342726, 1.6232492903979006, 1.505149978319906, 1.591064607026499, 1.5440680443502757, 1.5185139398778875, 1.6901960800285136, 1.3617278360175928, 1.6232492903979006, 1.4471580313422192, 1.3010299956639813, 1.462397997898956, 1.146128035678238, 1.462397997898956, 1.5185139398778875, 1.591064607026499, 1.6020599913279623, 1.3617278360175928, 1.146128035678238, 1.591064607026499, 1.462397997898956, 1.5440680443502757, 1.3617278360175928, 1.6812412373755872, 1.5563025007672873, 1.380211241711606, 1.6434526764861874, 1.5563025007672873, 1.6020599913279623, 1.4471580313422192, 1.3979400086720377, 1.380211241711606, 1.3010299956639813, 1.4471580313422192, 1.7075701760979363, 1.414973347970818, 1.5185139398778875, 1.5797835966168101, 1.380211241711606, 1.591064607026499, 1.591064607026499, 1.662757831681574, 1.462397997898956, 1.5797835966168101, 1.4471580313422192, 1.5563025007672873, 1.380211241711606, 1.3979400086720377, 1.505149978319906, 1.462397997898956, 1.3617278360175928, 1.462397997898956, 1.414973347970818, 1.414973347970818, 1.6127838567197355, 1.3424226808222062, 1.5314789170422551, 1.4771212547196624, 1.5563025007672873, 1.6127838567197355, 1.6232492903979006, 1.591064607026499, 1.7481880270062005, 1.6434526764861874, 1.255272505103306, 1.6989700043360187, 1.3424226808222062, 1.662757831681574, 1.5440680443502757, 1.3979400086720377, 1.414973347970818, 1.4313637641589874, 1.6989700043360187, 1.4313637641589874, 1.3222192947339193, 1.6127838567197355, 1.2787536009528289, 1.255272505103306, 1.3979400086720377, 1.591064607026499, 1.0791812460476249, 1.3222192947339193, 1.4471580313422192, 1.5185139398778875, 1.5314789170422551, 1.4313637641589874, 1.6720978579357175, 1.591064607026499, 1.724275869600789, 1.3010299956639813, 1.6232492903979006, 1.3617278360175928, 1.380211241711606, 1.5440680443502757, 1.3979400086720377, 1.414973347970818, 1.6434526764861874, 1.8260748027008264, 1.7481880270062005, 1.255272505103306, 1.3010299956639813, 1.414973347970818, 1.462397997898956, 1.505149978319906, 1.255272505103306, 1.6812412373755872, 1.5440680443502757, 1.6232492903979006, 1.6127838567197355, 1.255272505103306, 1.4471580313422192, 1.505149978319906, 1.591064607026499, 1.4313637641589874, 1.6334684555795864, 1.6532125137753437, 1.6334684555795864, 1.5563025007672873, 1.4771212547196624, 1.662757831681574, 1.2041199826559248, 1.505149978319906, 1.4313637641589874, 1.5440680443502757, 1.4771212547196624, 1.3424226808222062, 1.4471580313422192, 1.5314789170422551, 1.0413926851582251, 1.7403626894942439, 1.6434526764861874, 1.6127838567197355, 1.6434526764861874, 1.4313637641589874, 1.5314789170422551, 1.2304489213782739, 1.4471580313422192, 1.462397997898956, 1.6989700043360187, 1.4913616938342726, 1.6812412373755872, 1.5563025007672873, 1.5314789170422551, 1.662757831681574, 1.2304489213782739, 1.2304489213782739, 1.568201724066995, 1.505149978319906, 1.3424226808222062, 1.6127838567197355, 1.568201724066995, 1.380211241711606, 1.2041199826559248, 1.591064607026499, 1.568201724066995, 1.6232492903979006, 1.6334684555795864, 1.2041199826559248, 1.505149978319906, 1.5440680443502757, 1.8129133566428555, 1.414973347970818, 1.6232492903979006, 1.4471580313422192, 1.6020599913279623, 1.4313637641589874, 1.568201724066995, 1.414973347970818, 1.5563025007672873, 1.662757831681574, 1.591064607026499, 1.4771212547196624, 1.4913616938342726, 1.5797835966168101, 1.4913616938342726, 1.4913616938342726, 1.568201724066995, 1.6434526764861874, 1.6532125137753437, 1.6127838567197355, 1.255272505103306, 1.5563025007672873, 1.3222192947339193, 1.6532125137753437, 1.3222192947339193, 1.6532125137753437, 0.7781512503836436, 1.4771212547196624, 1.462397997898956, 1.2304489213782739, 1.6532125137753437, 1.4471580313422192, 1.6989700043360187, 1.5440680443502757, 1.6334684555795864, 1.6720978579357175, 1.414973347970818, 1.3424226808222062, 1.255272505103306, 1.5314789170422551, 1.4771212547196624, 1.3979400086720377, 1.7075701760979363, 1.462397997898956, 1.6812412373755872, 1.3617278360175928, 1.662757831681574, 1.5314789170422551, 1.6434526764861874, 1.6812412373755872, 1.505149978319906, 1.6020599913279623, 1.5185139398778875, 1.2304489213782739, 1.3617278360175928, 1.6232492903979006, 1.462397997898956, 1.7853298350107671, 1.568201724066995, 1.6127838567197355, 1.3222192947339193, 1.6434526764861874, 1.6434526764861874, 1.5314789170422551, 1.3010299956639813, 1.4913616938342726, 1.505149978319906, 1.568201724066995, 1.4771212547196624, 1.4771212547196624, 1.6989700043360187, 1.4771212547196624, 1.6232492903979006, 1.6434526764861874, 1.5314789170422551, 1.505149978319906, 1.4471580313422192, 1.3010299956639813, 1.2041199826559248, 1.3979400086720377, 1.5185139398778875, 1.380211241711606, 1.6020599913279623, 1.6127838567197355, 1.3617278360175928, 1.4771212547196624, 1.380211241711606, 1.3617278360175928, 1.6434526764861874, 1.4913616938342726, 1.3222192947339193, 1.4471580313422192, 1.5440680443502757, 1.4313637641589874, 1.6720978579357175, 1.6127838567197355, 1.5185139398778875, 1.4771212547196624, 1.5314789170422551, 1.7781512503836436, 1.6020599913279623, 1.5185139398778875, 1.591064607026499, 1.591064607026499, 1.380211241711606, 1.6720978579357175, 1.6901960800285136, 1.5797835966168101, 1.591064607026499, 1.4471580313422192, 1.8260748027008264, 1.4771212547196624, 1.6720978579357175, 1.3617278360175928, 1.6334684555795864, 1.6720978579357175, 1.6334684555795864, 1.662757831681574, 1.4771212547196624, 1.5797835966168101, 1.6434526764861874, 1.462397997898956, 1.5314789170422551, 1.3424226808222062, 1.568201724066995, 1.8573324964312685, 1.5314789170422551, 1.255272505103306, 1.4313637641589874, 1.6720978579357175, 1.5314789170422551, 1.4471580313422192, 1.662757831681574, 1.505149978319906, 1.462397997898956, 1.1760912590556813, 1.4313637641589874, 1.3617278360175928, 1.3010299956639813, 1.462397997898956, 1.4471580313422192, 1.3979400086720377, 1.6127838567197355, 1.6532125137753437, 1.7075701760979363, 1.6127838567197355, 1.462397997898956, 1.3979400086720377, 1.5314789170422551, 1.4771212547196624, 1.1760912590556813, 1.4471580313422192, 1.4913616938342726]",1.496630355223152
